83 21	28.75 -6.25
84 21	31.25 -6.25
85 21	33.75 -6.25
86 21	36.25 -6.25
87 21	38.75 -6.25
88 21	41.25 -6.25
89 21	43.75 -6.25
90 21	46.25 -6.25
91 21	48.75 -6.25
92 21	51.25 -6.25
93 21	53.75 -6.25
94 21	56.25 -6.25
95 21	58.75 -6.25
96 21	61.25 -6.25
97 21	63.75 -6.25
98 21	66.25 -6.25
99 21	68.75 -6.25
100 21	71.25 -6.25
101 21	73.75 -6.25
102 21	76.25 -6.25
103 21	78.75 -6.25
104 21	81.25 -6.25
105 21	83.75 -6.25
106 21	86.25 -6.25
107 21	88.75 -6.25
108 21	91.25 -6.25
109 21	93.75 -6.25
110 21	96.25 -6.25
111 21	98.75 -6.25
112 21	101.25 -6.25
113 21	103.75 -6.25
114 21	106.25 -6.25
115 21	108.75 -6.25
116 21	111.25 -6.25
117 21	113.75 -6.25
118 21	116.25 -6.25
119 21	118.75 -6.25
120 21	121.25 -6.25
121 21	123.75 -6.25
122 21	126.25 -6.25
123 21	128.75 -6.25
124 21	131.25 -6.25
125 21	133.75 -6.25
126 21	136.25 -6.25
127 21	138.75 -6.25
128 21	141.25 -6.25
129 21	143.75 -6.25
130 21	146.25 -6.25
131 21	148.75 -6.25
132 21	151.25 -6.25
133 21	153.75 -6.25
134 21	156.25 -6.25
135 21	158.75 -6.25
136 21	161.25 -6.25
137 21	163.75 -6.25
138 21	166.25 -6.25
139 21	168.75 -6.25
140 21	171.25 -6.25
141 21	173.75 -6.25
142 21	176.25 -6.25
143 21	178.75 -6.25
0 22	-178.75 -3.75
1 22	-176.25 -3.75
2 22	-173.75 -3.75
3 22	-171.25 -3.75
4 22	-168.75 -3.75
5 22	-166.25 -3.75
6 22	-163.75 -3.75
7 22	-161.25 -3.75
8 22	-158.75 -3.75
9 22	-156.25 -3.75
10 22	-153.75 -3.75
11 22	-151.25 -3.75
12 22	-148.75 -3.75
13 22	-146.25 -3.75
14 22	-143.75 -3.75
15 22	-141.25 -3.75
16 22	-138.75 -3.75
17 22	-136.25 -3.75
18 22	-133.75 -3.75
19 22	-131.25 -3.75
20 22	-128.75 -3.75
21 22	-126.25 -3.75
22 22	-123.75 -3.75
23 22	-121.25 -3.75
24 22	-118.75 -3.75
25 22	-116.25 -3.75
26 22	-113.75 -3.75
27 22	-111.25 -3.75
28 22	-108.75 -3.75
29 22	-106.25 -3.75
30 22	-103.75 -3.75
31 22	-101.25 -3.75
32 22	-98.75 -3.75
33 22	-96.25 -3.75
34 22	-93.75 -3.75
35 22	-91.25 -3.75
36 22	-88.75 -3.75
37 22	-86.25 -3.75
38 22	-83.75 -3.75
39 22	-81.25 -3.75
40 22	-78.75 -3.75
41 22	-76.25 -3.75
42 22	-73.75 -3.75
43 22	-71.25 -3.75
44 22	-68.75 -3.75
45 22	-66.25 -3.75
46 22	-63.75 -3.75
47 22	-61.25 -3.75
48 22	-58.75 -3.75
49 22	-56.25 -3.75
50 22	-53.75 -3.75
51 22	-51.25 -3.75
52 22	-48.75 -3.75
53 22	-46.25 -3.75
54 22	-43.75 -3.75
55 22	-41.25 -3.75
56 22	-38.75 -3.75
57 22	-36.25 -3.75
58 22	-33.75 -3.75
59 22	-31.25 -3.75
60 22	-28.75 -3.75
61 22	-26.25 -3.75
62 22	-23.75 -3.75
63 22	-21.25 -3.75
64 22	-18.75 -3.75
65 22	-16.25 -3.75
66 22	-13.75 -3.75
67 22	-11.25 -3.75
68 22	-8.75 -3.75
69 22	-6.25 -3.75
70 22	-3.75 -3.75
71 22	-1.25 -3.75
72 22	1.25 -3.75
73 22	3.75 -3.75
74 22	6.25 -3.75
75 22	8.75 -3.75
76 22	11.25 -3.75
77 22	13.75 -3.75
78 22	16.25 -3.75
79 22	18.75 -3.75
80 22	21.25 -3.75
81 22	23.75 -3.75
82 22	26.25 -3.75
83 22	28.75 -3.75
84 22	31.25 -3.75
85 22	33.75 -3.75
86 22	36.25 -3.75
87 22	38.75 -3.75
88 22	41.25 -3.75
89 22	43.75 -3.75
90 22	46.25 -3.75
91 22	48.75 -3.75
92 22	51.25 -3.75
93 22	53.75 -3.75
94 22	56.25 -3.75
95 22	58.75 -3.75
96 22	61.25 -3.75
97 22	63.75 -3.75
98 22	66.25 -3.75
99 22	68.75 -3.75
100 22	71.25 -3.75
101 22	73.75 -3.75
102 22	76.25 -3.75
103 22	78.75 -3.75
104 22	81.25 -3.75
105 22	83.75 -3.75
106 22	86.25 -3.75
107 22	88.75 -3.75
108 22	91.25 -3.75
109 22	93.75 -3.75
110 22	96.25 -3.75
111 22	98.75 -3.75
112 22	101.25 -3.75
113 22	103.75 -3.75
114 22	106.25 -3.75
115 22	108.75 -3.75
116 22	111.25 -3.75
117 22	113.75 -3.75
118 22	116.25 -3.75
119 22	118.75 -3.75
120 22	121.25 -3.75
121 22	123.75 -3.75
122 22	126.25 -3.75
123 22	128.75 -3.75
124 22	131.25 -3.75
125 22	133.75 -3.75
126 22	136.25 -3.75
127 22	138.75 -3.75
128 22	141.25 -3.75
129 22	143.75 -3.75
130 22	146.25 -3.75
131 22	148.75 -3.75
132 22	151.25 -3.75
133 22	153.75 -3.75
134 22	156.25 -3.75
135 22	158.75 -3.75
136 22	161.25 -3.75
137 22	163.75 -3.75
138 22	166.25 -3.75
139 22	168.75 -3.75
140 22	171.25 -3.75
141 22	173.75 -3.75
142 22	176.25 -3.75
143 22	178.75 -3.75
0 23	-178.75 -1.25
1 23	-176.25 -1.25
2 23	-173.75 -1.25
3 23	-171.25 -1.25
4 23	-168.75 -1.25
5 23	-166.25 -1.25
6 23	-163.75 -1.25
7 23	-161.25 -1.25
8 23	-158.75 -1.25
9 23	-156.25 -1.25
10 23	-153.75 -1.25
11 23	-151.25 -1.25
12 23	-148.75 -1.25
13 23	-146.25 -1.25
14 23	-143.75 -1.25
15 23	-141.25 -1.25
16 23	-138.75 -1.25
17 23	-136.25 -1.25
18 23	-133.75 -1.25
19 23	-131.25 -1.25
20 23	-128.75 -1.25
21 23	-126.25 -1.25
22 23	-123.75 -1.25
23 23	-121.25 -1.25
24 23	-118.75 -1.25
25 23	-116.25 -1.25
26 23	-113.75 -1.25
27 23	-111.25 -1.25
28 23	-108.75 -1.25
29 23	-106.25 -1.25
30 23	-103.75 -1.25
31 23	-101.25 -1.25
32 23	-98.75 -1.25
33 23	-96.25 -1.25
34 23	-93.75 -1.25
35 23	-91.25 -1.25
36 23	-88.75 -1.25
37 23	-86.25 -1.25
38 23	-83.75 -1.25
39 23	-81.25 -1.25
40 23	-78.75 -1.25
41 23	-76.25 -1.25
42 23	-73.75 -1.25
43 23	-71.25 -1.25
44 23	-68.75 -1.25
45 23	-66.25 -1.25
46 23	-63.75 -1.25
47 23	-61.25 -1.25
48 23	-58.75 -1.25
49 23	-56.25 -1.25
50 23	-53.75 -1.25
51 23	-51.25 -1.25
52 23	-48.75 -1.25
53 23	-46.25 -1.25
54 23	-43.75 -1.25
55 23	-41.25 -1.25
56 23	-38.75 -1.25
57 23	-36.25 -1.25
58 23	-33.75 -1.25
59 23	-31.25 -1.25
60 23	-28.75 -1.25
61 23	-26.25 -1.25
62 23	-23.75 -1.25
63 23	-21.25 -1.25
64 23	-18.75 -1.25
65 23	-16.25 -1.25
66 23	-13.75 -1.25
67 23	-11.25 -1.25
68 23	-8.75 -1.25
69 23	-6.25 -1.25
70 23	-3.75 -1.25
71 23	-1.25 -1.25
72 23	1.25 -1.25
73 23	3.75 -1.25
74 23	6.25 -1.25
75 23	8.75 -1.25
76 23	11.25 -1.25
77 23	13.75 -1.25
78 23	16.25 -1.25
79 23	18.75 -1.25
80 23	21.25 -1.25
81 23	23.75 -1.25
82 23	26.25 -1.25
83 23	28.75 -1.25
84 23	31.25 -1.25
85 23	33.75 -1.25
86 23	36.25 -1.25
87 23	38.75 -1.25
88 23	41.25 -1.25
89 23	43.75 -1.25
90 23	46.25 -1.25
91 23	48.75 -1.25
92 23	51.25 -1.25
93 23	53.75 -1.25
94 23	56.25 -1.25
95 23	58.75 -1.25
96 23	61.25 -1.25
97 23	63.75 -1.25
98 23	66.25 -1.25
99 23	68.75 -1.25
100 23	71.25 -1.25
101 23	73.75 -1.25
102 23	76.25 -1.25
103 23	78.75 -1.25
104 23	81.25 -1.25
105 23	83.75 -1.25
106 23	86.25 -1.25
107 23	88.75 -1.25
108 23	91.25 -1.25
109 23	93.75 -1.25
110 23	96.25 -1.25
111 23	98.75 -1.25
112 23	101.25 -1.25
113 23	103.75 -1.25
114 23	106.25 -1.25
115 23	108.75 -1.25
116 23	111.25 -1.25
117 23	113.75 -1.25
118 23	116.25 -1.25
119 23	118.75 -1.25
120 23	121.25 -1.25
121 23	123.75 -1.25
122 23	126.25 -1.25
123 23	128.75 -1.25
124 23	131.25 -1.25
125 23	133.75 -1.25
126 23	136.25 -1.25
127 23	138.75 -1.25
128 23	141.25 -1.25
129 23	143.75 -1.25
130 23	146.25 -1.25
131 23	148.75 -1.25
132 23	151.25 -1.25
133 23	153.75 -1.25
134 23	156.25 -1.25
135 23	158.75 -1.25
136 23	161.25 -1.25
137 23	163.75 -1.25
138 23	166.25 -1.25
139 23	168.75 -1.25
140 23	171.25 -1.25
141 23	173.75 -1.25
142 23	176.25 -1.25
143 23	178.75 -1.25
0 24	-178.75 1.25
1 24	-176.25 1.25
2 24	-173.75 1.25
3 24	-171.25 1.25
4 24	-168.75 1.25
5 24	-166.25 1.25
6 24	-163.75 1.25
7 24	-161.25 1.25
8 24	-158.75 1.25
9 24	-156.25 1.25
10 24	-153.75 1.25
11 24	-151.25 1.25
12 24	-148.75 1.25
13 24	-146.25 1.25
14 24	-143.75 1.25
15 24	-141.25 1.25
16 24	-138.75 1.25
17 24	-136.25 1.25
18 24	-133.75 1.25
19 24	-131.25 1.25
20 24	-128.75 1.25
21 24	-126.25 1.25
22 24	-123.75 1.25
23 24	-121.25 1.25
24 24	-118.75 1.25
25 24	-116.25 1.25
26 24	-113.75 1.25
27 24	-111.25 1.25
28 24	-108.75 1.25
29 24	-106.25 1.25
30 24	-103.75 1.25
31 24	-101.25 1.25
32 24	-98.75 1.25
33 24	-96.25 1.25
34 24	-93.75 1.25
35 24	-91.25 1.25
36 24	-88.75 1.25
37 24	-86.25 1.25
38 24	-83.75 1.25
39 24	-81.25 1.25
40 24	-78.75 1.25
41 24	-76.25 1.25
42 24	-73.75 1.25
43 24	-71.25 1.25
44 24	-68.75 1.25
45 24	-66.25 1.25
46 24	-63.75 1.25
47 24	-61.25 1.25
48 24	-58.75 1.25
49 24	-56.25 1.25
50 24	-53.75 1.25
51 24	-51.25 1.25
52 24	-48.75 1.25
53 24	-46.25 1.25
54 24	-43.75 1.25
55 24	-41.25 1.25
56 24	-38.75 1.25
57 24	-36.25 1.25
58 24	-33.75 1.25
59 24	-31.25 1.25
60 24	-28.75 1.25
61 24	-26.25 1.25
62 24	-23.75 1.25
63 24	-21.25 1.25
64 24	-18.75 1.25
65 24	-16.25 1.25
66 24	-13.75 1.25
67 24	-11.25 1.25
68 24	-8.75 1.25
69 24	-6.25 1.25
70 24	-3.75 1.25
71 24	-1.25 1.25
72 24	1.25 1.25
73 24	3.75 1.25
74 24	6.25 1.25
75 24	8.75 1.25
76 24	11.25 1.25
77 24	13.75 1.25
78 24	16.25 1.25
79 24	18.75 1.25
80 24	21.25 1.25
81 24	23.75 1.25
82 24	26.25 1.25
83 24	28.75 1.25
84 24	31.25 1.25
85 24	33.75 1.25
86 24	36.25 1.25
87 24	38.75 1.25
88 24	41.25 1.25
89 24	43.75 1.25
90 24	46.25 1.25
91 24	48.75 1.25
92 24	51.25 1.25
93 24	53.75 1.25
94 24	56.25 1.25
95 24	58.75 1.25
96 24	61.25 1.25
97 24	63.75 1.25
98 24	66.25 1.25
99 24	68.75 1.25
100 24	71.25 1.25
101 24	73.75 1.25
102 24	76.25 1.25
103 24	78.75 1.25
104 24	81.25 1.25
105 24	83.75 1.25
106 24	86.25 1.25
107 24	88.75 1.25
108 24	91.25 1.25
109 24	93.75 1.25
110 24	96.25 1.25
111 24	98.75 1.25
112 24	101.25 1.25
113 24	103.75 1.25
114 24	106.25 1.25
115 24	108.75 1.25
116 24	111.25 1.25
117 24	113.75 1.25
118 24	116.25 1.25
119 24	118.75 1.25
120 24	121.25 1.25
121 24	123.75 1.25
122 24	126.25 1.25
123 24	128.75 1.25
124 24	131.25 1.25
125 24	133.75 1.25
126 24	136.25 1.25
127 24	138.75 1.25
128 24	141.25 1.25
129 24	143.75 1.25
130 24	146.25 1.25
131 24	148.75 1.25
132 24	151.25 1.25
133 24	153.75 1.25
134 24	156.25 1.25
135 24	158.75 1.25
136 24	161.25 1.25
137 24	163.75 1.25
138 24	166.25 1.25
139 24	168.75 1.25
140 24	171.25 1.25
141 24	173.75 1.25
142 24	176.25 1.25
143 24	178.75 1.25
0 25	-178.75 3.75
1 25	-176.25 3.75
2 25	-173.75 3.75
3 25	-171.25 3.75
4 25	-168.75 3.75
5 25	-166.25 3.75
6 25	-163.75 3.75
7 25	-161.25 3.75
8 25	-158.75 3.75
9 25	-156.25 3.75
10 25	-153.75 3.75
11 25	-151.25 3.75
12 25	-148.75 3.75
13 25	-146.25 3.75
14 25	-143.75 3.75
15 25	-141.25 3.75
16 25	-138.75 3.75
17 25	-136.25 3.75
18 25	-133.75 3.75
19 25	-131.25 3.75
20 25	-128.75 3.75
21 25	-126.25 3.75
22 25	-123.75 3.75
23 25	-121.25 3.75
24 25	-118.75 3.75
25 25	-116.25 3.75
26 25	-113.75 3.75
27 25	-111.25 3.75
28 25	-108.75 3.75
29 25	-106.25 3.75
30 25	-103.75 3.75
31 25	-101.25 3.75
32 25	-98.75 3.75
33 25	-96.25 3.75
34 25	-93.75 3.75
35 25	-91.25 3.75
36 25	-88.75 3.75
37 25	-86.25 3.75
38 25	-83.75 3.75
39 25	-81.25 3.75
40 25	-78.75 3.75
41 25	-76.25 3.75
42 25	-73.75 3.75
43 25	-71.25 3.75
44 25	-68.75 3.75
45 25	-66.25 3.75
46 25	-63.75 3.75
47 25	-61.25 3.75
48 25	-58.75 3.75
49 25	-56.25 3.75
50 25	-53.75 3.75
51 25	-51.25 3.75
52 25	-48.75 3.75
53 25	-46.25 3.75
54 25	-43.75 3.75
55 25	-41.25 3.75
56 25	-38.75 3.75
57 25	-36.25 3.75
58 25	-33.75 3.75
59 25	-31.25 3.75
60 25	-28.75 3.75
61 25	-26.25 3.75
62 25	-23.75 3.75
63 25	-21.25 3.75
64 25	-18.75 3.75
65 25	-16.25 3.75
66 25	-13.75 3.75
67 25	-11.25 3.75
68 25	-8.75 3.75
69 25	-6.25 3.75
70 25	-3.75 3.75
71 25	-1.25 3.75
72 25	1.25 3.75
73 25	3.75 3.75
74 25	6.25 3.75
75 25	8.75 3.75
76 25	11.25 3.75
77 25	13.75 3.75
78 25	16.25 3.75
79 25	18.75 3.75
80 25	21.25 3.75
81 25	23.75 3.75
82 25	26.25 3.75
83 25	28.75 3.75
84 25	31.25 3.75
85 25	33.75 3.75
86 25	36.25 3.75
87 25	38.75 3.75
88 25	41.25 3.75
89 25	43.75 3.75
90 25	46.25 3.75
91 25	48.75 3.75
92 25	51.25 3.75
93 25	53.75 3.75
94 25	56.25 3.75
95 25	58.75 3.75
96 25	61.25 3.75
97 25	63.75 3.75
98 25	66.25 3.75
99 25	68.75 3.75
100 25	71.25 3.75
101 25	73.75 3.75
102 25	76.25 3.75
103 25	78.75 3.75
104 25	81.25 3.75
105 25	83.75 3.75
106 25	86.25 3.75
107 25	88.75 3.75
108 25	91.25 3.75
109 25	93.75 3.75
110 25	96.25 3.75
111 25	98.75 3.75
112 25	101.25 3.75
113 25	103.75 3.75
114 25	106.25 3.75
115 25	108.75 3.75
116 25	111.25 3.75
117 25	113.75 3.75
118 25	116.25 3.75
119 25	118.75 3.75
120 25	121.25 3.75
121 25	123.75 3.75
122 25	126.25 3.75
123 25	128.75 3.75
124 25	131.25 3.75
125 25	133.75 3.75
126 25	136.25 3.75
127 25	138.75 3.75
128 25	141.25 3.75
129 25	143.75 3.75
130 25	146.25 3.75
131 25	148.75 3.75
132 25	151.25 3.75
133 25	153.75 3.75
134 25	156.25 3.75
135 25	158.75 3.75
136 25	161.25 3.75
137 25	163.75 3.75
138 25	166.25 3.75
139 25	168.75 3.75
140 25	171.25 3.75
141 25	173.75 3.75
142 25	176.25 3.75
143 25	178.75 3.75
0 26	-178.75 6.25
1 26	-176.25 6.25
2 26	-173.75 6.25
3 26	-171.25 6.25
4 26	-168.75 6.25
5 26	-166.25 6.25
6 26	-163.75 6.25
7 26	-161.25 6.25
8 26	-158.75 6.25
9 26	-156.25 6.25
10 26	-153.75 6.25
11 26	-151.25 6.25
12 26	-148.75 6.25
13 26	-146.25 6.25
14 26	-143.75 6.25
15 26	-141.25 6.25
16 26	-138.75 6.25
17 26	-136.25 6.25
18 26	-133.75 6.25
19 26	-131.25 6.25
20 26	-128.75 6.25
21 26	-126.25 6.25
22 26	-123.75 6.25
23 26	-121.25 6.25
24 26	-118.75 6.25
25 26	-116.25 6.25
26 26	-113.75 6.25
27 26	-111.25 6.25
28 26	-108.75 6.25
29 26	-106.25 6.25
30 26	-103.75 6.25
31 26	-101.25 6.25
32 26	-98.75 6.25
33 26	-96.25 6.25
34 26	-93.75 6.25
35 26	-91.25 6.25
36 26	-88.75 6.25
37 26	-86.25 6.25
38 26	-83.75 6.25
39 26	-81.25 6.25
40 26	-78.75 6.25
41 26	-76.25 6.25
42 26	-73.75 6.25
43 26	-71.25 6.25
44 26	-68.75 6.25
45 26	-66.25 6.25
46 26	-63.75 6.25
47 26	-61.25 6.25
48 26	-58.75 6.25
49 26	-56.25 6.25
50 26	-53.75 6.25
51 26	-51.25 6.25
52 26	-48.75 6.25
53 26	-46.25 6.25
54 26	-43.75 6.25
55 26	-41.25 6.25
56 26	-38.75 6.25
57 26	-36.25 6.25
58 26	-33.75 6.25
59 26	-31.25 6.25
60 26	-28.75 6.25
61 26	-26.25 6.25
62 26	-23.75 6.25
63 26	-21.25 6.25
64 26	-18.75 6.25
65 26	-16.25 6.25
66 26	-13.75 6.25
67 26	-11.25 6.25
68 26	-8.75 6.25
69 26	-6.25 6.25
70 26	-3.75 6.25
71 26	-1.25 6.25
72 26	1.25 6.25
73 26	3.75 6.25
74 26	6.25 6.25
75 26	8.75 6.25
76 26	11.25 6.25
77 26	13.75 6.25
78 26	16.25 6.25
79 26	18.75 6.25
80 26	21.25 6.25
81 26	23.75 6.25
82 26	26.25 6.25
83 26	28.75 6.25
84 26	31.25 6.25
85 26	33.75 6.25
86 26	36.25 6.25
87 26	38.75 6.25
88 26	41.25 6.25
89 26	43.75 6.25
90 26	46.25 6.25
91 26	48.75 6.25
92 26	51.25 6.25
93 26	53.75 6.25
94 26	56.25 6.25
95 26	58.75 6.25
96 26	61.25 6.25
97 26	63.75 6.25
98 26	66.25 6.25
99 26	68.75 6.25
100 26	71.25 6.25
101 26	73.75 6.25
102 26	76.25 6.25
103 26	78.75 6.25
104 26	81.25 6.25
105 26	83.75 6.25
106 26	86.25 6.25
107 26	88.75 6.25
108 26	91.25 6.25
109 26	93.75 6.25
110 26	96.25 6.25
111 26	98.75 6.25
112 26	101.25 6.25
113 26	103.75 6.25
114 26	106.25 6.25
115 26	108.75 6.25
116 26	111.25 6.25
117 26	113.75 6.25
118 26	116.25 6.25
119 26	118.75 6.25
120 26	121.25 6.25
121 26	123.75 6.25
122 26	126.25 6.25
123 26	128.75 6.25
124 26	131.25 6.25
125 26	133.75 6.25
126 26	136.25 6.25
127 26	138.75 6.25
128 26	141.25 6.25
129 26	143.75 6.25
130 26	146.25 6.25
131 26	148.75 6.25
132 26	151.25 6.25
133 26	153.75 6.25
134 26	156.25 6.25
135 26	158.75 6.25
136 26	161.25 6.25
137 26	163.75 6.25
138 26	166.25 6.25
139 26	168.75 6.25
140 26	171.25 6.25
141 26	173.75 6.25
142 26	176.25 6.25
143 26	178.75 6.25
0 27	-178.75 8.75
1 27	-176.25 8.75
2 27	-173.75 8.75
3 27	-171.25 8.75
4 27	-168.75 8.75
5 27	-166.25 8.75
6 27	-163.75 8.75
7 27	-161.25 8.75
8 27	-158.75 8.75
9 27	-156.25 8.75
10 27	-153.75 8.75
11 27	-151.25 8.75
12 27	-148.75 8.75
13 27	-146.25 8.75
14 27	-143.75 8.75
15 27	-141.25 8.75
16 27	-138.75 8.75
17 27	-136.25 8.75
18 27	-133.75 8.75
19 27	-131.25 8.75
20 27	-128.75 8.75
21 27	-126.25 8.75
22 27	-123.75 8.75
23 27	-121.25 8.75
24 27	-118.75 8.75
25 27	-116.25 8.75
26 27	-113.75 8.75
27 27	-111.25 8.75
28 27	-108.75 8.75
29 27	-106.25 8.75
30 27	-103.75 8.75
31 27	-101.25 8.75
32 27	-98.75 8.75
33 27	-96.25 8.75
34 27	-93.75 8.75
35 27	-91.25 8.75
36 27	-88.75 8.75
37 27	-86.25 8.75
38 27	-83.75 8.75
39 27	-81.25 8.75
40 27	-78.75 8.75
41 27	-76.25 8.75
42 27	-73.75 8.75
43 27	-71.25 8.75
44 27	-68.75 8.75
45 27	-66.25 8.75
46 27	-63.75 8.75
47 27	-61.25 8.75
48 27	-58.75 8.75
49 27	-56.25 8.75
50 27	-53.75 8.75
51 27	-51.25 8.75
52 27	-48.75 8.75
53 27	-46.25 8.75
54 27	-43.75 8.75
55 27	-41.25 8.75
56 27	-38.75 8.75
57 27	-36.25 8.75
58 27	-33.75 8.75
59 27	-31.25 8.75
60 27	-28.75 8.75
61 27	-26.25 8.75
62 27	-23.75 8.75
63 27	-21.25 8.75
64 27	-18.75 8.75
65 27	-16.25 8.75
66 27	-13.75 8.75
67 27	-11.25 8.75
68 27	-8.75 8.75
69 27	-6.25 8.75
70 27	-3.75 8.75
71 27	-1.25 8.75
72 27	1.25 8.75
73 27	3.75 8.75
74 27	6.25 8.75
75 27	8.75 8.75
76 27	11.25 8.75
77 27	13.75 8.75
78 27	16.25 8.75
79 27	18.75 8.75
80 27	21.25 8.75
81 27	23.75 8.75
82 27	26.25 8.75
83 27	28.75 8.75
84 27	31.25 8.75
85 27	33.75 8.75
86 27	36.25 8.75
87 27	38.75 8.75
88 27	41.25 8.75
89 27	43.75 8.75
90 27	46.25 8.75
91 27	48.75 8.75
92 27	51.25 8.75
93 27	53.75 8.75
94 27	56.25 8.75
95 27	58.75 8.75
96 27	61.25 8.75
97 27	63.75 8.75
98 27	66.25 8.75
99 27	68.75 8.75
100 27	71.25 8.75
101 27	73.75 8.75
102 27	76.25 8.75
103 27	78.75 8.75
104 27	81.25 8.75
105 27	83.75 8.75
106 27	86.25 8.75
107 27	88.75 8.75
108 27	91.25 8.75
109 27	93.75 8.75
110 27	96.25 8.75
111 27	98.75 8.75
112 27	101.25 8.75
113 27	103.75 8.75
114 27	106.25 8.75
115 27	108.75 8.75
116 27	111.25 8.75
117 27	113.75 8.75
118 27	116.25 8.75
119 27	118.75 8.75
120 27	121.25 8.75
121 27	123.75 8.75
122 27	126.25 8.75
123 27	128.75 8.75
124 27	131.25 8.75
125 27	133.75 8.75
126 27	136.25 8.75
127 27	138.75 8.75
128 27	141.25 8.75
129 27	143.75 8.75
130 27	146.25 8.75
131 27	148.75 8.75
132 27	151.25 8.75
133 27	153.75 8.75
134 27	156.25 8.75
135 27	158.75 8.75
136 27	161.25 8.75
137 27	163.75 8.75
138 27	166.25 8.75
139 27	168.75 8.75
140 27	171.25 8.75
141 27	173.75 8.75
142 27	176.25 8.75
143 27	178.75 8.75
0 28	-178.75 11.25
1 28	-176.25 11.25
2 28	-173.75 11.25
3 28	-171.25 11.25
4 28	-168.75 11.25
5 28	-166.25 11.25
6 28	-163.75 11.25
7 28	-161.25 11.25
8 28	-158.75 11.25
9 28	-156.25 11.25
10 28	-153.75 11.25
11 28	-151.25 11.25
12 28	-148.75 11.25
13 28	-146.25 11.25
14 28	-143.75 11.25
15 28	-141.25 11.25
16 28	-138.75 11.25
17 28	-136.25 11.25
18 28	-133.75 11.25
19 28	-131.25 11.25
20 28	-128.75 11.25
21 28	-126.25 11.25
22 28	-123.75 11.25
23 28	-121.25 11.25
24 28	-118.75 11.25
25 28	-116.25 11.25
26 28	-113.75 11.25
27 28	-111.25 11.25
28 28	-108.75 11.25
29 28	-106.25 11.25
30 28	-103.75 11.25
31 28	-101.25 11.25
32 28	-98.75 11.25
33 28	-96.25 11.25
34 28	-93.75 11.25
35 28	-91.25 11.25
36 28	-88.75 11.25
37 28	-86.25 11.25
38 28	-83.75 11.25
39 28	-81.25 11.25
40 28	-78.75 11.25
41 28	-76.25 11.25
42 28	-73.75 11.25
43 28	-71.25 11.25
44 28	-68.75 11.25
45 28	-66.25 11.25
46 28	-63.75 11.25
47 28	-61.25 11.25
48 28	-58.75 11.25
49 28	-56.25 11.25
50 28	-53.75 11.25
51 28	-51.25 11.25
52 28	-48.75 11.25
53 28	-46.25 11.25
54 28	-43.75 11.25
55 28	-41.25 11.25
56 28	-38.75 11.25
57 28	-36.25 11.25
58 28	-33.75 11.25
59 28	-31.25 11.25
60 28	-28.75 11.25
61 28	-26.25 11.25
62 28	-23.75 11.25
63 28	-21.25 11.25
64 28	-18.75 11.25
65 28	-16.25 11.25
66 28	-13.75 11.25
67 28	-11.25 11.25
68 28	-8.75 11.25
69 28	-6.25 11.25
70 28	-3.75 11.25
71 28	-1.25 11.25
72 28	1.25 11.25
73 28	3.75 11.25
74 28	6.25 11.25
75 28	8.75 11.25
76 28	11.25 11.25
77 28	13.75 11.25
78 28	16.25 11.25
79 28	18.75 11.25
80 28	21.25 11.25
81 28	23.75 11.25
82 28	26.25 11.25
83 28	28.75 11.25
84 28	31.25 11.25
85 28	33.75 11.25
86 28	36.25 11.25
87 28	38.75 11.25
88 28	41.25 11.25
89 28	43.75 11.25
90 28	46.25 11.25
91 28	48.75 11.25
92 28	51.25 11.25
93 28	53.75 11.25
94 28	56.25 11.25
95 28	58.75 11.25
96 28	61.25 11.25
97 28	63.75 11.25
98 28	66.25 11.25
99 28	68.75 11.25
100 28	71.25 11.25
101 28	73.75 11.25
102 28	76.25 11.25
103 28	78.75 11.25
104 28	81.25 11.25
105 28	83.75 11.25
106 28	86.25 11.25
107 28	88.75 11.25
108 28	91.25 11.25
109 28	93.75 11.25
110 28	96.25 11.25
111 28	98.75 11.25
112 28	101.25 11.25
113 28	103.75 11.25
114 28	106.25 11.25
115 28	108.75 11.25
116 28	111.25 11.25
117 28	113.75 11.25
118 28	116.25 11.25
119 28	118.75 11.25
120 28	121.25 11.25
121 28	123.75 11.25
122 28	126.25 11.25
123 28	128.75 11.25
124 28	131.25 11.25
125 28	133.75 11.25
126 28	136.25 11.25
127 28	138.75 11.25
128 28	141.25 11.25
129 28	143.75 11.25
130 28	146.25 11.25
131 28	148.75 11.25
132 28	151.25 11.25
133 28	153.75 11.25
134 28	156.25 11.25
135 28	158.75 11.25
136 28	161.25 11.25
137 28	163.75 11.25
138 28	166.25 11.25
139 28	168.75 11.25
140 28	171.25 11.25
141 28	173.75 11.25
142 28	176.25 11.25
143 28	178.75 11.25
0 29	-178.75 13.75
1 29	-176.25 13.75
2 29	-173.75 13.75
3 29	-171.25 13.75
4 29	-168.75 13.75
5 29	-166.25 13.75
6 29	-163.75 13.75
7 29	-161.25 13.75
8 29	-158.75 13.75
9 29	-156.25 13.75
10 29	-153.75 13.75
11 29	-151.25 13.75
12 29	-148.75 13.75
13 29	-146.25 13.75
14 29	-143.75 13.75
15 29	-141.25 13.75
16 29	-138.75 13.75
17 29	-136.25 13.75
18 29	-133.75 13.75
19 29	-131.25 13.75
20 29	-128.75 13.75
21 29	-126.25 13.75
22 29	-123.75 13.75
23 29	-121.25 13.75
