"Join_Count,N,9,0","TARGET_FID,N,9,0","CLSFID,N,9,0","ADMINID,N,19,5","COUNTRYID,N,19,5","LATI,N,19,5","LENGTH,N,19,5","LONGI,N,19,5","rp00005,N,19,15","rp00010,N,19,15","rp00002,N,19,15","rp00500,N,19,15","rp00100,N,19,15","Station,C,80","rp00050,N,19,15","rp00250,N,19,15","Nr,N,10,0","rp01000,N,19,15","rp00025,N,19,15"
1,141,8327,0,48,81.694,66.68,-18.881,0.6892538123,0.7565071748,0.5876759817,1.1116930768,0.9670948295,diva_id__8709,0.9045211386,1.0494833224,9177,1.1738578525,0.8414819765
1,142,8328,0,48,81.754,3.793,-19.192,0.6885293682,0.7552507443,0.5877550366,1.1076270615,0.9641726125,diva_id__8710,0.9020938909,1.0459093975,9178,1.1693001026,0.8395533799
1,143,8329,0,48,81.779,8.807,-19.242,0.6827975947,0.7487673769,0.5831584523,1.0971742929,0.9553358103,diva_id__8711,0.8939563847,1.0361518578,9179,1.1581526078,0.8321203716
1,144,8330,0,48,81.809,69.709,-18.896,0.6845460336,0.7508048179,0.5844703895,1.1007380439,0.9582781916,diva_id__1604,0.8966298734,1.0394482802,2075,1.1619834942,0.8345229676
1,145,8331,0,48,81.668,64.089,-18.315,0.6993201285,0.7680437989,0.5955215807,1.1309948544,0.983235368,diva_id__8712,0.9192936771,1.0674250565,9180,1.1945186903,0.8548763387
1,146,7187,0,48,81.822,124.275,-13.891,0.684583851,0.7530267947,0.5812093059,1.1144952451,0.9673393358,diva_id__7683,0.9036588379,1.0511851211,8151,1.1777595949,0.8395046355
1,147,7188,0,48,81.793,4.829,-13.312,0.6895961633,0.7587011042,0.5852217541,1.1236657671,0.9750865294,diva_id__7684,0.9107900979,1.0597432918,8152,1.1875420254,0.8460153801
1,148,7189,0,48,81.778,32.444,-13.145,0.6895961633,0.7587011042,0.5852217541,1.1236657671,0.9750865294,diva_id__7684,0.9107900979,1.0597432918,8152,1.1875420254,0.8460153801
1,149,7190,0,48,81.755,9.07,-12.96,0.6843980417,0.7509809168,0.5838328987,1.1026257672,0.9594691026,diva_id__1388,0.8975192447,1.0410362175,1859,1.1641707867,0.8351085561
1,150,6838,0,48,77.437,277.68799,-71.91,2.1597948151,2.2193983242,2.0697711355,2.5341829741,2.4060323116,diva_id__7369,2.3505761765,2.4790493789,7837,2.5892767069,2.294707516
1,151,6981,0,48,77.413,278.181,-70.313,2.1887598543,2.2491101699,2.0976082165,2.5678389367,2.4380826013,diva_id__7497,2.3819316245,2.5120145411,7965,2.6236229703,2.3253629536
1,152,7032,0,48,79.021,700.52301,-68.692,2.5726786242,2.6269658341,2.4906845528,2.9136734558,2.7969531149,diva_id__7543,2.7464433565,2.8634574686,8011,2.9638531361,2.6955578676
1,153,7047,0,48,78.389,431.20499,-72.64,2.3138592344,2.3650540454,2.2365358465,2.6354297479,2.5253582263,diva_id__7558,2.4777256893,2.5880742477,8026,2.6827510093,2.4297388248
1,154,7048,0,48,78.058,13.967,-72.479,2.3138592344,2.3650540454,2.2365358465,2.6354297479,2.5253582263,diva_id__7558,2.4777256893,2.5880742477,8026,2.6827510093,2.4297388248
1,155,7049,0,48,77.663,1159.57605,-69.647,2.232094628,2.2962028781,2.1352670979,2.6347784648,2.4969423735,diva_id__1361,2.4372949495,2.5754779577,1832,2.6940360966,2.377203822
1,156,7051,0,48,77.199,2025.10596,-67.943,2.2168248625,2.2796503703,2.1219347549,2.6114513967,2.4763732683,diva_id__7560,2.4179193299,2.5533374337,8028,2.6695233423,2.359030566
1,157,7286,0,48,76.455,68.322,-70.072,1.9811407551,2.0421125161,1.8890505014,2.3641233295,2.2330308539,diva_id__7772,2.1763016735,2.3077240933,8240,2.4204817882,2.1191504978
1,158,7295,0,48,76.597,129.33099,-69.765,1.9843617685,2.0457239376,1.8916818518,2.3697966177,2.2378647441,diva_id__7780,2.1807723213,2.3130362516,8248,2.4265159451,2.123255201
1,159,7033,0,48,79.344,110.535,-65.312,2.570241287,2.6249361617,2.4876314885,2.9137967883,2.7961999466,diva_id__7544,2.7453108897,2.8632037087,8012,2.9643532883,2.6940432809
1,160,7035,0,48,79.691,58.618,-64.994,2.5418462748,2.5956035619,2.4606525857,2.879512497,2.7639315177,diva_id__7546,2.7139148086,2.8297866914,8014,2.9292023501,2.6635260367
1,161,7050,0,48,77.623,4.776,-66.355,2.232094628,2.2962028781,2.1352670979,2.6347784648,2.4969423735,diva_id__1361,2.4372949495,2.5754779577,1832,2.6940360966,2.377203822
1,162,7058,0,48,76.412,367.35999,-69.62,1.9144031019,1.9748569307,1.8230951203,2.2941323831,2.1641534888,diva_id__7567,2.1079062015,2.2382122372,8035,2.3500120978,2.0512405037
1,163,7059,0,48,76.075,18.603,-68.375,1.7132521494,1.7723396932,1.6240077711,2.0843993701,1.95735806,diva_id__7568,1.9023819879,2.0297430458,8036,2.1390161771,1.8469969615
1,164,7060,0,48,76.049,79.015,-67.937,1.7132521494,1.7723396932,1.6240077711,2.0843993701,1.95735806,diva_id__7568,1.9023819879,2.0297430458,8036,2.1390161771,1.8469969615
1,165,7061,0,48,76.017,23.195,-67.479,1.6462193617,1.7060500698,1.5558525263,2.0220346284,1.8933954762,diva_id__7569,1.8377279511,1.9666908728,8037,2.0773383697,1.7816463282
1,166,7062,0,48,75.942,153.463,-66.688,1.6462193617,1.7060500698,1.5558525263,2.0220346284,1.8933954762,diva_id__7569,1.8377279511,1.9666908728,8037,2.0773383697,1.7816463282
1,167,7063,0,48,76.047,8.948,-66.921,1.5828842452,1.643525642,1.4912929653,1.9637916998,1.8334095243,diva_id__7571,1.7769877204,1.9076980523,8039,2.0198447907,1.7201462078
1,168,7064,0,48,76.139,31.127,-67.069,1.5781621736,1.6386471688,1.4868071189,1.9580872209,1.8280413171,diva_id__7573,1.7717650321,1.9021382458,8041,2.013995744,1.7150701207
1,169,7065,0,48,76.163,20.775,-67.3,1.5781621736,1.6386471688,1.4868071189,1.9580872209,1.8280413171,diva_id__7573,1.7717650321,1.9021382458,8041,2.013995744,1.7150701207
1,170,7066,0,48,76.255,36.04,-67.078,1.5843531893,1.6453814716,1.4921775671,1.9676907916,1.8364767922,diva_id__7575,1.7796950234,1.9112392728,8043,2.0241014951,1.7224908681
1,171,7067,0,48,76.256,4.708,-66.896,1.5843531893,1.6453814716,1.4921775671,1.9676907916,1.8364767922,diva_id__7575,1.7796950234,1.9112392728,8043,2.0241014951,1.7224908681
1,172,7068,0,48,76.082,98.91,-66.468,1.589849499,1.6511288918,1.4972946057,1.9747644045,1.8430105043,diva_id__7576,1.785995098,1.918080607,8044,2.0314072187,1.7285555672
1,173,7069,0,48,76.274,13.926,-66.063,1.596145361,1.6585371138,1.5019103865,1.9880473447,1.8539018125,diva_id__1365,1.7958514473,1.9303346078,1836,2.0457183544,1.7373692588
1,174,7070,0,48,76.267,18.568,-65.917,1.596145361,1.6585371138,1.5019103865,1.9880473447,1.8539018125,diva_id__1365,1.7958514473,1.9303346078,1836,2.0457183544,1.7373692588
1,175,7071,0,48,76.225,78.92,-65.629,1.5959633946,1.658933017,1.5008556199,1.9914951573,1.8561071751,diva_id__7578,1.7975191499,1.9332478875,8046,2.0497003134,1.7384953019
1,176,7072,0,48,76.123,3.897,-65.816,1.5954966292,1.6585364698,1.5002827986,1.9914694544,1.8559304993,diva_id__7579,1.7972771419,1.9331572324,8047,2.0497395158,1.7381874757
1,177,7073,0,48,76.116,4.825,-65.855,1.5954966292,1.6585364698,1.5002827986,1.9914694544,1.8559304993,diva_id__7579,1.7972771419,1.9331572324,8047,2.0497395158,1.7381874757
1,178,7074,0,48,76.101,3.192,-65.887,1.5951351843,1.6572906052,1.5012571595,1.9855526946,1.8519152881,diva_id__7581,1.7940848101,1.9280585659,8049,2.0430052541,1.7358241444
1,179,7075,0,48,76.088,4.811,-65.854,1.5956369383,1.6579317673,1.5015483552,1.9869301135,1.8529929726,diva_id__7582,1.7950327869,1.9293070317,8050,2.044511533,1.7366414488
1,180,7076,0,48,76.06,19.146,-65.75,1.5956369383,1.6579317673,1.5015483552,1.9869301135,1.8529929726,diva_id__7582,1.7950327869,1.9293070317,8050,2.044511533,1.7366414488
1,181,7077,0,48,76.02,43.7,-65.472,1.5950485611,1.6576986975,1.5004233302,1.9885735328,1.8538724623,diva_id__7584,1.7955816924,1.9306217895,8052,2.0464833761,1.736857311
1,182,7078,0,48,76.167,62.388,-65.201,1.5926424899,1.654033965,1.4999183102,1.978261419,1.8462665361,diva_id__7585,1.7891468464,1.9214739447,8053,2.035007835,1.7316022566
1,183,8540,50,48,62.154,102.265,-7.3,1.7300109368,1.8097769771,1.6095342641,2.2310462187,2.0595450594,diva_id__1644,1.9853293567,2.157262164,2115,2.3047769264,1.9105615805
1,184,8544,50,48,62.291,155.42799,-7.206,1.7422307466,1.8251953353,1.6169230649,2.2633571046,2.084978899,diva_id__8904,2.0077872116,2.1866143739,9372,2.3400443491,1.9300213131
1,185,8545,50,48,62.333,130.265,-6.976,1.4211186272,1.4956177196,1.3085970236,1.8890705727,1.728893627,diva_id__8905,1.6595783837,1.8201584757,9373,1.9579328452,1.5897475203
1,186,8547,50,48,61.907,81.359,-6.857,1.7939184724,1.872057231,1.6758996061,2.2847322926,2.116729874,diva_id__8907,2.0440282223,2.2124534829,9375,2.3569588435,1.9707857598
1,187,8550,50,48,61.641,96.958,-6.93,1.6957518504,1.7710066662,1.5820888207,2.1684507294,2.0066489389,diva_id__1646,1.9366305575,2.0988395838,2117,2.2380115451,1.8660913254
1,188,8552,50,48,62.317,72.399,-6.521,1.2006079927,1.2798654577,1.0808994597,1.6984487551,1.5280410593,diva_id__8911,1.4542985439,1.6251351355,9379,1.7717093678,1.3800074749
1,189,8268,25,81,66.084,438.74799,-20.422,1.2345963989,1.3051346395,1.1280571688,1.6776690039,1.5260080967,diva_id__8656,1.4603780983,1.612420718,9124,1.7428701143,1.3942598936
1,190,8269,20,81,66.118,826.25,-16.792,1.1602094926,1.2292788511,1.055888826,1.5940555927,1.4455528589,diva_id__8657,1.3812895338,1.5301660314,9125,1.657898961,1.3165481687
1,191,8270,24,81,65.251,783.86603,-13.586,1.296506375,1.3726698728,1.1814708943,1.774912968,1.6111574636,diva_id__1593,1.5402936287,1.7044612862,2064,1.8453137121,1.4689026542
1,192,8255,27,81,64.911,926.30499,-23.97,2.5405514352,2.6251423936,2.4127873244,3.0718935267,2.8900185411,diva_id__8644,2.8113136512,2.9936463945,9112,3.1500840851,2.7320232938
1,193,8266,22,81,66.052,1991.69495,-23.647,1.8275128812,1.9061884644,1.7086832083,2.321698663,2.1525420436,diva_id__8654,2.0793409211,2.2489232875,9122,2.3944214207,2.0055952723
1,194,8265,32,81,63.599,202.20399,-17.865,1.9155230145,2.0061595257,1.778627849,2.4848391012,2.2899658609,diva_id__8653,2.2056360843,2.4009997972,9121,2.568617788,2.1206789978
1,195,8267,24,81,64.243,433.22299,-15.491,1.9395722418,2.0307755565,1.8018209903,2.5124485973,2.3163566999,diva_id__8655,2.2314995595,2.4280849968,9123,2.5967512016,2.1460111864
1,196,8254,27,81,64.395,76.113,-21.703,2.6640499268,2.7473451547,2.5382428556,3.1872531327,3.0081640354,diva_id__8643,2.9306647155,3.1102045587,9111,3.2642459993,2.8525888961
1,197,8256,27,81,64.329,17.718,-22.087,2.6616804569,2.7526484261,2.5242846654,3.2330785343,3.037492642,diva_id__8646,2.9528544711,3.1489326297,9114,3.3171636,2.8675866963
1,198,8257,27,81,64.298,2.18,-22.032,2.6616804569,2.7526484261,2.5242846654,3.2330785343,3.037492642,diva_id__8646,2.9528544711,3.1489326297,9114,3.3171636,2.8675866963
1,199,8258,33,81,64.371,14.276,-21.425,2.6640499268,2.7473451547,2.5382428556,3.1872531327,3.0081640354,diva_id__8643,2.9306647155,3.1102045587,9111,3.2642459993,2.8525888961
1,200,8259,33,81,64.032,198.73801,-22.731,2.5112617556,2.5938688308,2.3864940534,3.0301424605,2.8525329275,diva_id__8648,2.7756738769,2.9537304318,9116,3.1064992421,2.6982430894
1,201,8264,32,81,63.78,510.383,-20.456,2.1529074267,2.2394159834,2.0222470226,2.6962945485,2.5102966264,diva_id__8652,2.42980757,2.6162736267,9120,2.776257614,2.348719774
1,202,8260,33,81,64.111,10.358,-21.919,2.6777164558,2.7758845092,2.5294458334,3.2943404994,3.0832740493,reykjavik,2.9919367956,3.2035344747,360,3.38508087,2.899920105
1,203,8261,33,81,64.149,5.039,-21.974,2.6777164558,2.7758845092,2.5294458334,3.2943404994,3.0832740493,reykjavik,2.9919367956,3.2035344747,360,3.38508087,2.899920105
1,204,8262,33,81,64.156,24.172,-21.85,2.7297357607,2.8406520818,2.5622104673,3.4264356343,3.1879597419,diva_id__8650,3.0847612795,3.3238373873,9118,3.5289597011,2.9807951476
1,205,8263,33,81,64.309,74.508,-21.802,2.6640499268,2.7473451547,2.5382428556,3.1872531327,3.0081640354,diva_id__8643,2.9306647155,3.1102045587,9111,3.2642459993,2.8525888961
1,206,8945,1,138,79.851,2737.20605,13.37,1.1107590273,1.1573018862,1.0404618336,1.4031091847,1.3030396033,ny_alesund,1.2597353229,1.3600567675,287,1.4461304744,1.2161089119
1,207,9089,1,138,80.355,146.362,18.416,0.8536894958,0.9030457318,0.7791430464,1.1637113486,1.0575928594,diva_id__9395,1.0116709643,1.1180565411,9863,1.2093331469,0.9654074668
1,208,9108,1,138,80.536,64.164,20.009,0.8530986904,0.9017472552,0.7796210902,1.1586754409,1.0540784816,diva_id__9412,1.008815016,1.1136752333,9880,1.2036431126,0.9632148459
1,209,9182,1,138,80.229,2119.86108,21.89,0.8625368651,0.9065736906,0.796024723,1.139145848,1.0444643696,diva_id__9478,1.0034917459,1.0984115264,9946,1.1798507181,0.9622143364
1,210,9129,1,138,80.741,114.133,20.672,0.8475140167,0.8956624889,0.7747917441,1.1499495299,1.046427796,diva_id__9431,1.0016296252,1.1054119109,9899,1.1944549474,0.9564982111
1,211,9134,1,138,80.707,76.888,21.277,0.84866545,0.8938922568,0.7803559894,1.1327490747,1.0355090744,diva_id__9435,0.9934292717,1.0909140135,9903,1.1745538886,0.951036447
1,212,9204,1,138,80.454,60.302,24.198,0.886067188,0.930456785,0.8190222283,1.1648920386,1.0694520829,diva_id__9498,1.0281512345,1.1238314012,9966,1.2059229885,0.9865431586
1,213,9183,1,138,80.185,13.9,26.479,0.9463450022,0.9929360111,0.8759750841,1.2389976045,1.1388244982,diva_id__9480,1.0954754182,1.1959006483,9948,1.282063401,1.0518038744
1,214,9184,1,138,80.184,18.554,26.625,0.9463450022,0.9929360111,0.8759750841,1.2389976045,1.1388244982,diva_id__9480,1.0954754182,1.1959006483,9948,1.282063401,1.0518038744
1,215,9185,1,138,80.177,4.644,26.729,0.9479244259,0.9954816582,0.8760951477,1.2466461775,1.1443956404,diva_id__9481,1.1001475694,1.202655459,9949,1.2906050901,1.0555703473
1,216,9186,1,138,80.123,51.901,26.976,1.0081395967,1.059811044,0.930096309,1.3327040108,1.2216076962,diva_id__9482,1.1735316886,1.2849076193,9950,1.3804658447,1.1250980545
1,217,9187,1,138,80.092,6.052,27.226,0.9734059514,1.0229049506,0.8986438761,1.284324544,1.1778991065,diva_id__9483,1.1318443821,1.2385376797,9951,1.3300783036,1.0854470672
1,218,9188,1,138,80.008,19.132,27.15,0.9657707053,1.0184495705,0.8862058382,1.2966630243,1.1834007086,diva_id__9484,1.1343873818,1.2479347653,9952,1.345356052,1.0850094563
1,219,9226,1,138,80.164,90.515,27.902,0.8821323724,0.9295216915,0.8105567062,1.1797994089,1.0779098939,diva_id__9518,1.0338180524,1.135964011,9986,1.223603113,0.9893982217
1,220,9254,1,138,80.233,489.254,33.502,0.7991082548,0.8507000192,0.721185318,1.1231721562,1.0122471639,diva_id__9543,0.9642452946,1.0754494718,10011,1.1708603364,0.9158863503
1,221,8934,1,138,79.708,86.095,11.001,1.0607922097,1.1183206891,0.9739026043,1.422146462,1.2984572221,diva_id__9255,1.2449317306,1.3689322815,9723,1.4753221679,1.1910080752
1,222,8935,1,138,79.771,84.602,10.681,1.0524518688,1.1082013839,0.9682491672,1.4026318943,1.2827675205,diva_id__9256,1.2308972079,1.3510632661,9724,1.4541632376,1.1786410441
1,223,8943,1,138,78.901,449.92001,10.578,1.1052574921,1.1525038641,1.0338977297,1.4020266333,1.3004444622,diva_id__9263,1.2564856211,1.3583234624,9731,1.4456982061,1.2121997803
1,224,8966,1,138,78.029,2670.59692,14.319,1.2230471844,1.2810358022,1.135462597,1.5872917095,1.4626131478,diva_id__9284,1.4086595354,1.5336518982,9752,1.6408927384,1.3543045746
1,225,8967,1,138,77.177,23.338,14.73,1.236593959,1.3063583031,1.1312236032,1.6748054795,1.5248084903,diva_id__9285,1.4598985386,1.6102730524,9753,1.7392912486,1.3945057368
1,226,8968,1,138,76.949,544.26099,15.892,1.2156835581,1.2835759963,1.113140483,1.6421370561,1.4961647625,diva_id__9286,1.4329964644,1.5793361529,9754,1.7048925533,1.369358272
1,227,8946,1,138,79.741,52.505,18.058,0.9253219623,0.9794098575,0.8436289307,1.265064837,1.1487730328,diva_id__9266,1.0984487202,1.2150332169,9734,1.3150602834,1.0477500565
1,228,8947,1,138,79.386,155.36,17.809,0.9448532824,0.9974883696,0.8653545366,1.2754706183,1.1623024275,diva_id__9268,1.1133298326,1.2267828542,9736,1.3241231804,1.0639929418
1,229,8948,1,138,79.599,15.67,18.485,0.9448532824,0.9974883696,0.8653545366,1.2754706183,1.1623024275,diva_id__9268,1.1133298326,1.2267828542,9736,1.3241231804,1.0639929418
1,230,8949,1,138,79.57,12.854,18.61,0.974821155,1.0254163907,0.8984033507,1.2926255504,1.1838431468,diva_id__1722,1.1367684649,1.2458246608,2193,1.3393926022,1.0893436053
1,231,8950,1,138,79.55,6.141,18.693,0.974821155,1.0254163907,0.8984033507,1.2926255504,1.1838431468,diva_id__1722,1.1367684649,1.2458246608,2193,1.3393926022,1.0893436053
1,232,8951,1,138,79.354,59.01,18.869,0.9834544451,1.0313829241,0.9110644448,1.2845081129,1.1814593758,diva_id__9270,1.1368658905,1.2401739889,9738,1.3288101826,1.0919406845
1,233,8952,1,138,79.147,32.668,19.105,0.9689107318,1.014885066,0.8994722239,1.2576898091,1.1588425855,diva_id__9271,1.1160672702,1.2151632805,9739,1.3001855904,1.0729737593
1,234,8953,1,138,79.18,34.211,19.396,0.9590844198,1.0040448077,0.8911773516,1.2414945851,1.1448273992,diva_id__9272,1.1029954771,1.1999059628,9740,1.2830531382,1.060852377
1,235,8954,1,138,79.155,28.208,19.676,0.9368864065,0.979651273,0.8722954001,1.2055058196,1.1135591196,diva_id__9273,1.0737699486,1.1659480675,9741,1.2450349708,1.0336847951
1,236,8955,1,138,79.063,18.657,19.851,0.9206799126,0.9635720956,0.8558966105,1.1900990402,1.0978786031,diva_id__9274,1.0579709746,1.1504235196,9742,1.2297458748,1.0177664825
1,237,8956,1,138,79.011,9.279,19.958,0.9190693695,0.9614288073,0.8550907125,1.1851421593,1.0940671521,diva_id__9275,1.0546551989,1.145959431,9743,1.2242965578,1.0149500693
1,238,8957,1,138,78.982,65.732,20.294,0.9190693695,0.9614288073,0.8550907125,1.1851421593,1.0940671521,diva_id__9275,1.0546551989,1.145959431,9743,1.2242965578,1.0149500693
1,239,8963,1,138,78.641,46.618,20.165,1.2765497708,1.3300947067,1.1956768116,1.6128821495,1.4977577362,diva_id__9281,1.4479386023,1.56335277,9749,1.6623757185,1.3977488753
1,240,8964,1,138,78.548,92.577,19.6,1.193702317,1.2452502293,1.1158456134,1.5174907699,1.4066600619,diva_id__9282,1.3586989932,1.4698086489,9750,1.565138416,1.3103811532
1,241,8965,1,138,78.477,12.989,19.275,1.1664065874,1.2172755626,1.0895753338,1.4859304251,1.3765594675,diva_id__9283,1.3292300937,1.438876325,9751,1.5329505044,1.2815486476
1,242,8969,1,138,76.794,10.062,16.924,1.137896701,1.1940414445,1.0530970564,1.4905592782,1.3698451428,diva_id__9287,1.3176071031,1.4386250615,9755,1.5424559456,1.2649804766
1,243,8970,1,138,77.046,167.63901,17.235,1.1189385436,1.1761292018,1.032559175,1.4781708361,1.3552079294,diva_id__1726,1.3019967525,1.4252691422,2197,1.5310342813,1.24838975
1,244,8971,1,138,77.496,7.324,17.824,1.1067692604,1.1640403877,1.0202683531,1.4665070047,1.3433710851,diva_id__9288,1.2900850383,1.4135308763,9756,1.5194448305,1.2364026089
1,245,8972,1,138,78.04,261.46399,18.488,1.1666972411,1.2172762567,1.0903039354,1.4843997522,1.375652223,diva_id__9290,1.3285926327,1.4376138665,9758,1.5311518111,1.2811829769
1,246,8973,1,138,78.468,9.282,19.125,1.1666972411,1.2172762567,1.0903039354,1.4843997522,1.375652223,diva_id__9290,1.3285926327,1.4376138665,9758,1.5311518111,1.2811829769
1,247,8974,1,138,78.471,5.593,19.192,1.1666972411,1.2172762567,1.0903039354,1.4843997522,1.375652223,diva_id__9290,1.3285926327,1.4376138665,9758,1.5311518111,1.2811829769
1,248,9110,1,138,79.393,126.516,19.654,0.9503205072,0.9965881557,0.8804389847,1.2409419823,1.1414641178,diva_id__1752,1.0984158979,1.1981441363,2223,1.2837088848,1.0550474522
1,249,9170,1,138,79.471,281.04001,20.162,0.9149977875,0.9628351821,0.8427453588,1.2154793261,1.1126264252,diva_id__9468,1.0681176863,1.1712294557,9936,1.2596972032,1.0232778571
1,250,9180,1,138,79.732,98.344,19.811,0.9115350388,0.9605830696,0.8374540949,1.2196209593,1.1141651273,diva_id__1766,1.0685299916,1.1742512433,2237,1.2649578722,1.0225553866
1,251,9181,1,138,79.727,75.875,19.034,0.8846214787,0.935955468,0.8070878792,1.2070662143,1.0966954521,diva_id__9477,1.0489334212,1.1595819734,9945,1.2545161234,1.0008160995
1,252,8958,1,138,78.925,13.946,20.646,1.0036337794,1.0542170063,0.927234113,1.3213627433,1.2126061594,diva_id__9277,1.1655426508,1.274572962,9745,1.3681186948,1.1181290475
1,253,8959,1,138,78.728,221.17101,21.472,1.0518415522,1.103796388,0.9733702413,1.378186018,1.2664804032,diva_id__9278,1.2181407259,1.3301274904,9746,1.4262097986,1.1694414608
1,254,8960,1,138,78.624,4.642,20.543,1.2894483384,1.343338696,1.2080536628,1.6279504177,1.5120833299,diva_id__1724,1.4619428097,1.5781015212,2195,1.6777632728,1.4114293057
1,255,8961,1,138,78.626,2.512,20.511,1.2894483384,1.343338696,1.2080536628,1.6279504177,1.5120833299,diva_id__1724,1.4619428097,1.5781015212,2195,1.6777632728,1.4114293057
1,256,8962,1,138,78.64,14.064,20.438,1.2894483384,1.343338696,1.2080536628,1.6279504177,1.5120833299,diva_id__1724,1.4619428097,1.5781015212,2195,1.6777632728,1.4114293057
1,257,9114,1,138,79.112,181.44701,20.518,0.9389729404,0.9843440101,0.8704455886,1.2239627254,1.1264125523,diva_id__9417,1.0841985248,1.1819942201,9885,1.2659008868,1.0416704769
